from_city,to_city,distance_km,flights_per_day,flight_time_hr
City_05374,City_02995,1779.2,4,2.38
City_05374,City_01651,385.6,4,0.53
City_05374,City_00700,2186.0,1,3.03
City_05374,City_08029,1452.7,6,2.11
City_05374,City_04133,1507.2,3,2.15
City_05374,City_08547,1551.7,6,2.32
City_05374,City_02322,2114.0,1,2.75
City_05374,City_03921,237.8,4,0.31
City_01646,City_05722,882.0,4,1.17
City_01646,City_07399,1645.6,1,2.25
City_01646,City_07206,2918.4,5,4.36
City_01646,City_08029,733.4,4,0.99
City_01646,City_06025,1339.1,4,2.03
City_01646,City_08280,1940.8,6,2.86
City_01646,City_08358,1439.7,4,2.12
City_01646,City_03674,2299.2,3,3.39
City_01718,City_04707,1390.1,1,1.8
City_01718,City_09514,2386.9,6,3.13
City_01718,City_08751,2276.4,3,3.08
City_01718,City_05659,1947.8,2,2.5
City_01718,City_05535,1549.0,5,2.19
City_01718,City_09953,2538.6,2,3.51
City_01718,City_05612,461.8,4,0.6
City_01718,City_03802,237.2,2,0.34
City_08757,City_01520,1937.7,6,2.66
City_08757,City_07603,2417.5,5,3.6
City_08757,City_08836,862.2,4,1.31
City_08757,City_04945,1605.1,6,2.07
City_08757,City_09256,718.5,5,0.95
City_08757,City_04534,1107.0,1,1.63
City_08757,City_02347,1216.8,5,1.75
City_08757,City_03626,1990.8,4,2.82
City_00891,City_08358,1785.1,1,2.49
City_00891,City_02099,2497.3,5,3.46
City_00891,City_01196,2211.9,3,3.32
City_00891,City_07077,1209.4,3,1.73
City_00891,City_02854,1436.8,4,1.89
City_00891,City_07825,2875.8,1,3.98
City_00891,City_00540,2232.8,1,2.93
City_00891,City_09283,2706.1,4,3.92
City_08238,City_01905,1682.4,6,2.48
City_08238,City_08150,1146.1,2,1.69
City_08238,City_04115,1254.9,3,1.64
City_08238,City_01830,1791.7,5,2.3
City_08238,City_08193,2308.3,6,3.1
City_08238,City_08213,1459.2,6,2.13
City_08238,City_01000,1748.8,3,2.51
City_08238,City_03952,631.7,2,0.97
City_04373,City_03978,523.6,3,0.78
City_04373,City_04326,2843.5,4,4.04
City_04373,City_09266,1254.9,6,1.84
City_04373,City_09739,2091.9,1,2.76
City_04373,City_02612,1182.1,6,1.69
City_04373,City_08516,2016.6,2,2.95
City_04373,City_01588,915.2,3,1.18
City_05783,City_04386,245.6,6,0.36
City_05783,City_03134,1878.5,2,2.6
City_05783,City_01009,1233.0,5,1.85
City_05783,City_09609,1010.0,5,1.39
City_05783,City_09905,3265.2,5,4.68
City_05783,City_08812,1346.0,3,1.79
City_05783,City_07865,1838.0,3,2.82
City_05783,City_00302,1896.3,3,2.45
City_05210,City_05320,2020.2,1,2.69
City_05210,City_08615,2455.3,5,3.28
City_05210,City_07461,1563.1,6,2.15
City_05210,City_05295,1112.1,1,1.48
City_05210,City_00601,2168.4,5,2.87
City_05210,City_02369,1388.6,4,2.12
City_05210,City_08969,1412.5,4,1.99
City_05210,City_01009,1238.0,6,1.6
City_05297,City_02854,935.2,6,1.39
City_05297,City_09697,1552.9,3,2.09
City_05297,City_09923,603.7,5,0.78
City_05297,City_04863,1207.7,2,1.56
City_05297,City_05639,1262.5,2,1.87
City_05297,City_06551,2594.6,5,3.89
City_05297,City_01087,2825.1,3,3.69
City_05297,City_09898,394.1,5,0.6
City_03445,City_03218,877.6,4,1.22
City_03445,City_09088,1126.7,6,1.64
City_03445,City_03191,1534.6,1,2.04
City_03445,City_06136,1004.8,5,1.3
City_03445,City_04462,366.5,5,0.53
City_03445,City_08056,1960.7,1,2.68
City_03445,City_04091,291.8,2,0.37
City_03445,City_06825,1759.6,3,2.46
City_06261,City_04292,3042.1,3,3.96
City_06261,City_01645,1744.1,4,2.39
City_06261,City_06106,1751.5,6,2.46
City_06261,City_02080,1507.7,4,2.1
City_06261,City_06871,1011.7,4,1.41
City_06261,City_03419,3024.0,4,4.51
City_06261,City_01039,2246.9,3,2.92
City_03713,City_02169,1451.1,5,2.15
City_03713,City_05175,1908.8,6,2.77
City_03713,City_05612,950.4,5,1.43
City_03713,City_00089,1326.2,6,1.87
City_03713,City_09729,1417.4,3,1.99
City_03713,City_05570,553.6,4,0.85
City_03713,City_04073,622.2,2,0.83
City_03713,City_08193,1491.7,5,2.21
City_00259,City_06298,2472.9,3,3.61
City_00259,City_04106,2380.2,6,3.28
City_00259,City_03612,2678.0,5,3.64
City_00259,City_01498,2014.6,2,2.91
City_00259,City_01307,948.9,2,1.35
City_00259,City_01119,1459.0,2,2.0
City_00259,City_02305,1032.2,4,1.45
City_00259,City_07934,1342.5,1,1.9
City_02163,City_08072,571.4,6,0.77
City_02163,City_06943,1976.8,4,2.69
City_02163,City_05902,1349.4,5,1.99
City_02163,City_05970,2705.6,2,3.65
City_02163,City_03626,2407.6,6,3.47
City_02163,City_02701,2287.1,3,3.16
City_02163,City_00761,2559.0,1,3.74
City_02163,City_02866,2317.4,1,3.12
City_07941,City_07077,862.6,6,1.2
City_07941,City_03940,854.3,3,1.19
City_07941,City_03802,2178.8,6,3.1
City_07941,City_07865,716.9,2,0.99
City_07941,City_02474,1127.3,2,1.54
City_07941,City_00619,750.8,4,1.06
City_07941,City_02626,552.9,2,0.81
City_07941,City_03921,1972.0,6,2.97
City_09094,City_01930,1648.5,6,2.41
City_09094,City_03576,1940.3,4,2.94
City_09094,City_09358,1899.3,6,2.92
City_09094,City_05662,2365.4,4,3.43
City_09094,City_02854,857.7,2,1.1
City_09094,City_05870,1726.1,6,2.42
City_09094,City_06764,1330.7,3,1.99
City_00512,City_04434,2935.8,5,3.88
City_00512,City_03963,1468.3,1,2.16
City_00512,City_01406,2499.3,3,3.37
City_00512,City_03488,2201.2,2,2.96
City_00512,City_01491,1654.5,5,2.4
City_00512,City_02583,1486.1,4,2.16
City_00512,City_05909,2562.4,5,3.73
City_00512,City_03445,769.4,3,1.17
City_03341,City_04118,1810.3,3,2.77
City_03341,City_02022,1598.5,4,2.26
City_03341,City_02701,478.9,6,0.62
City_03341,City_04526,1854.7,4,2.45
City_03341,City_05810,2645.9,2,3.46
City_03341,City_05775,2558.9,1,3.76
City_03341,City_04167,3114.9,5,4.28
City_03341,City_01444,3376.9,3,4.33
City_00618,City_06653,1268.5,1,1.69
City_00618,City_05466,1192.9,3,1.79
City_00618,City_01587,307.8,5,0.46
City_00618,City_03747,2115.6,3,3.07
City_00618,City_07445,1704.1,5,2.33
City_00618,City_06449,2139.0,1,3.28
City_00618,City_00434,1618.5,6,2.25
City_00618,City_01641,2402.8,4,3.59
City_09583,City_01039,2179.1,1,2.96
City_09583,City_01632,1958.9,1,2.83
City_09583,City_08139,1498.5,6,2.04
City_09583,City_00553,2433.1,4,3.49
City_09583,City_04145,1886.4,5,2.56
City_09583,City_09494,801.4,5,1.13
City_09583,City_09514,1140.6,3,1.55
City_09583,City_07029,1722.7,6,2.27
City_02692,City_05359,1510.8,4,2.11
City_02692,City_09283,1272.9,1,1.76
City_02692,City_00831,1734.6,6,2.59
City_02692,City_09379,297.4,5,0.39
City_02692,City_02374,1001.8,4,1.48
City_02692,City_03576,1131.4,4,1.67
City_02692,City_02202,1658.7,1,2.17
City_02692,City_00564,1095.5,6,1.63
City_04713,City_00552,1777.1,5,2.65
City_04713,City_09494,2745.6,5,3.67
City_04713,City_05913,1690.2,5,2.48
City_04713,City_03963,2363.8,1,3.15
City_04713,City_08859,1165.8,3,1.75
City_04713,City_07538,997.2,5,1.36
City_04713,City_06976,2884.2,4,3.73
City_04713,City_07099,2583.1,6,3.54
City_09116,City_03134,779.5,1,1.09
City_09116,City_03149,1689.3,2,2.52
City_09116,City_01848,499.6,3,0.71
City_09116,City_07500,1069.4,4,1.54
City_09116,City_02882,821.6,3,1.13
City_09116,City_01866,2014.3,1,2.66
City_09116,City_04492,733.7,4,0.99
City_09116,City_02748,589.4,2,0.84
City_07702,City_05466,2430.1,4,3.22
City_07702,City_06706,1325.8,1,1.75
City_07702,City_02202,2624.6,1,3.59
City_07702,City_02265,2512.4,6,3.52
City_07702,City_03341,509.3,2,0.66
City_07702,City_06002,876.8,5,1.29
City_07702,City_06207,3085.0,3,4.3
City_07702,City_05740,2150.7,4,2.82
City_03839,City_02445,1020.1,5,1.53
City_03839,City_08150,332.2,5,0.46
City_03839,City_05374,1764.0,2,2.47
City_03839,City_09006,1173.9,5,1.53
City_03839,City_00410,766.5,5,1.05
City_03839,City_01276,936.2,1,1.25
City_03839,City_00700,629.2,3,0.87
City_03839,City_08943,1046.1,6,1.49
City_06885,City_05592,890.4,2,1.22
City_06885,City_09066,1569.6,6,2.41
City_06885,City_01400,1810.7,6,2.42
City_06885,City_00245,1215.2,1,1.74
City_06885,City_07037,2347.4,6,3.33
City_06885,City_08358,1161.3,4,1.5
City_06885,City_07194,570.7,4,0.86
City_06885,City_02280,2258.0,2,3.29
City_03612,City_02447,2068.1,6,2.69
City_03612,City_00311,2692.0,2,3.69
City_03612,City_03723,1885.4,5,2.68
City_03612,City_04133,1885.5,3,2.62
City_03612,City_02178,1823.4,2,2.49
City_03612,City_00737,684.7,2,1.02
City_03612,City_09803,1717.9,3,2.53
City_03612,City_03928,1609.0,2,2.17
City_05516,City_03421,2720.9,4,3.63
City_05516,City_06764,1238.4,1,1.79
City_05516,City_05804,2605.0,2,3.85
City_05516,City_04904,2643.3,6,3.8
City_05516,City_06162,1000.9,4,1.4
City_05516,City_02882,1458.6,3,1.88
City_05516,City_09403,3091.5,5,4.65
City_05516,City_01968,1720.2,5,2.61
City_05280,City_08072,1379.9,1,1.98
City_05280,City_04542,1591.2,3,2.12
City_05280,City_06764,2667.6,3,3.72
City_05280,City_08538,937.9,4,1.27
City_05280,City_05618,544.4,5,0.83
City_05280,City_00761,1697.0,1,2.48
City_05280,City_05829,1018.8,1,1.37
City_05280,City_08183,344.5,6,0.49
City_06911,City_02969,1887.3,5,2.87
City_06911,City_01924,1428.9,4,1.89
City_06911,City_08072,634.6,5,0.97
City_06911,City_06764,758.0,1,1.16
City_06911,City_08060,1260.4,3,1.81
City_06911,City_01499,1169.8,3,1.52
City_06911,City_08308,2524.5,4,3.65
City_09088,City_00966,1649.4,4,2.14
City_09088,City_04690,836.5,4,1.17
City_09088,City_00311,2530.6,2,3.6
City_09088,City_01533,1345.3,5,1.88
City_09088,City_02178,1229.5,2,1.8
City_09088,City_01827,839.6,6,1.2
City_09088,City_00259,2179.3,1,3.01
City_09432,City_07900,1874.6,6,2.57
City_09432,City_04091,2258.3,2,3.47
City_09432,City_05506,1527.1,3,2.04
City_09432,City_03421,794.3,4,1.14
City_09432,City_08857,3069.2,1,4.17
City_09432,City_02448,2694.6,4,3.47
City_09432,City_01448,1852.8,4,2.52
City_09432,City_02951,3079.4,3,4.13
City_01390,City_00132,2196.7,4,3.06
City_01390,City_03626,1900.4,1,2.8
City_01390,City_05653,1905.9,2,2.61
City_01390,City_01694,2072.2,1,2.91
City_01390,City_07538,492.4,4,0.73
City_01390,City_01419,1093.1,5,1.56
City_01390,City_09830,755.3,1,1.13
City_01390,City_08072,1686.3,3,2.21
City_05004,City_05810,3202.8,4,4.15
City_05004,City_03344,1549.2,6,2.15
City_05004,City_00026,1821.9,3,2.55
City_05004,City_04065,1118.0,4,1.57
City_05004,City_08696,2393.2,4,3.54
City_05004,City_06592,1384.2,1,1.81
City_05004,City_03445,2337.9,1,3.18
City_05004,City_04115,2567.8,5,3.47
City_08166,City_00031,2963.0,3,4.04
City_08166,City_04169,814.3,3,1.07
City_08166,City_03421,2061.3,2,2.89
City_08166,City_02898,641.8,4,0.83
City_08166,City_05721,1689.7,6,2.47
City_08166,City_01968,637.4,3,0.96
City_08166,City_05999,2799.7,4,4.23
City_08166,City_01173,1575.1,2,2.07
City_01863,City_03269,1238.3,6,1.68
City_01863,City_01825,1036.9,2,1.33
City_01863,City_06063,1071.9,4,1.39
City_01863,City_02022,607.1,3,0.86
City_01863,City_04598,1289.4,5,1.9
City_01863,City_04908,1418.3,6,2.13
City_01863,City_01437,848.8,6,1.1
City_01863,City_09830,1534.5,1,2.07
City_08943,City_04029,2384.5,3,3.33
City_08943,City_00361,1344.1,6,1.87
City_08943,City_03978,780.1,1,1.14
City_08943,City_08505,1925.0,4,2.6
City_08943,City_08946,780.8,3,1.11
City_08943,City_02474,2173.7,3,3.08
City_08943,City_07342,1541.4,1,2.16
City_08943,City_04142,2085.9,4,2.95
City_07577,City_01114,2381.6,1,3.18
City_07577,City_01392,661.0,5,0.92
City_07577,City_09323,1940.7,2,2.64
City_07577,City_08183,1477.8,2,1.9
City_07577,City_02510,2153.0,3,2.85
City_07577,City_07211,1667.6,1,2.48
City_07577,City_03952,738.2,6,1.08
City_07577,City_00984,2751.7,2,4.23
City_09061,City_09746,1620.0,6,2.44
City_09061,City_00531,3119.0,5,4.57
City_09061,City_05219,1069.3,6,1.61
City_09061,City_08590,1838.9,2,2.58
City_09061,City_06823,1763.9,6,2.66
City_09061,City_01806,1784.1,3,2.43
City_09061,City_02537,846.6,6,1.26
City_09061,City_02827,342.5,1,0.5
City_04326,City_09471,1677.5,1,2.5
City_04326,City_05295,933.5,5,1.39
City_04326,City_09538,1700.6,6,2.59
City_04326,City_04690,2948.1,2,4.02
City_04326,City_06490,1939.3,6,2.71
City_04326,City_01614,2194.9,6,3.21
City_04326,City_04219,2372.6,5,3.37
City_04326,City_00469,2245.8,6,2.95
City_07250,City_05749,871.3,3,1.26
City_07250,City_08395,1328.1,4,1.75
City_07250,City_09098,977.2,6,1.37
City_07250,City_04033,923.9,3,1.35
City_07250,City_04186,474.2,6,0.67
City_07250,City_07751,415.1,2,0.54
City_07250,City_05295,1687.5,6,2.44
City_07250,City_05976,797.2,3,1.21
City_01591,City_04420,1512.1,6,2.25
City_01591,City_03105,2607.6,3,3.51
City_01591,City_03642,2832.8,1,3.79
City_01591,City_09677,1830.4,6,2.75
City_01591,City_07845,2009.6,6,2.62
City_01591,City_04166,2456.6,6,3.18
City_01591,City_00459,3046.6,5,4.03
City_01591,City_03952,1143.3,6,1.47
City_01694,City_03881,2358.6,4,3.36
City_01694,City_09475,2214.3,3,3.4
City_01694,City_02728,219.5,6,0.28
City_01694,City_03655,1587.7,5,2.43
City_01694,City_02657,1035.0,3,1.53
City_01694,City_05666,1879.3,4,2.51
City_01694,City_01486,1053.4,2,1.5
City_01694,City_03551,1467.2,5,2.14
City_02951,City_01704,1155.7,5,1.55
City_02951,City_06686,1456.3,4,1.88
City_02951,City_05794,1723.3,1,2.49
City_02951,City_06217,3034.2,5,4.63
City_02951,City_04393,1454.3,1,1.99
City_02951,City_08623,1594.5,3,2.21
City_02951,City_07699,2122.7,3,2.75
City_02951,City_02337,2215.6,1,3.25
City_09816,City_00810,2607.2,6,3.49
City_09816,City_08516,906.4,5,1.19
City_09816,City_06480,3347.4,4,4.46
City_09816,City_01559,2647.8,4,3.81
City_09816,City_01499,2446.3,4,3.49
City_09816,City_08879,2332.1,2,3.45
City_09816,City_05749,3223.8,6,4.16
City_09816,City_04326,1217.5,1,1.81
City_08981,City_03542,3032.6,3,4.44
City_08981,City_08590,2609.1,4,3.85
City_08981,City_03191,3369.9,4,4.76
City_08981,City_07196,2498.1,5,3.49
City_08981,City_09164,625.6,3,0.8
City_08981,City_08188,521.8,6,0.71
City_08981,City_04551,2062.8,3,2.77
City_08981,City_00057,3270.4,3,4.22
City_00261,City_07099,2392.4,1,3.23
City_00261,City_01632,1783.5,4,2.65
City_00261,City_08430,2917.0,3,3.93
City_00261,City_08183,1756.7,1,2.69
City_00261,City_09451,693.8,5,0.9
City_00261,City_02513,858.9,2,1.15
City_00261,City_03732,1224.2,1,1.86
City_00261,City_03018,922.9,4,1.23
City_04877,City_00245,2505.6,3,3.63
City_04877,City_00966,1387.3,5,1.98
City_04877,City_03693,269.7,2,0.38
City_04877,City_08664,2321.6,5,3.21
City_04877,City_05103,1415.1,4,2.09
City_04877,City_05097,339.4,6,0.52
City_04877,City_08722,2184.3,2,3.23
City_04877,City_04765,884.9,1,1.17
City_00370,City_02272,1213.0,5,1.64
City_00370,City_06083,313.5,5,0.45
City_00370,City_05417,1281.8,4,1.83
City_00370,City_02027,1264.8,4,1.75
City_00370,City_06701,639.9,5,0.92
City_00370,City_04186,1136.5,3,1.68
City_00370,City_04479,1757.1,4,2.34
City_04545,City_06481,1347.3,4,1.96
City_04545,City_05516,1795.8,4,2.45
City_04545,City_03173,379.4,1,0.51
City_04545,City_04583,916.2,4,1.3
City_04545,City_03421,1884.4,6,2.48
City_04545,City_01421,587.7,5,0.84
City_04545,City_06892,2812.0,1,3.79
City_04545,City_08547,1178.4,1,1.58
City_07254,City_05835,1607.0,2,2.31
City_07254,City_05612,1587.4,1,2.16
City_07254,City_09770,1196.3,1,1.55
City_07254,City_00976,1129.7,2,1.55
City_07254,City_04590,985.7,5,1.38
City_07254,City_01984,1324.1,2,1.77
City_07254,City_05166,576.5,1,0.74
City_07254,City_07805,395.7,3,0.6
City_04043,City_09505,1085.7,5,1.57
City_04043,City_03808,1781.0,4,2.41
City_04043,City_03062,2728.1,3,3.83
City_04043,City_05762,1730.4,2,2.29
City_04043,City_03961,2776.4,2,3.99
City_04043,City_01416,1689.3,1,2.24
City_04043,City_00375,2892.0,5,3.87
City_04043,City_01494,1323.6,1,1.87
City_01486,City_08664,763.7,6,1.06
City_01486,City_00361,904.4,4,1.39
City_01486,City_00384,1456.3,4,1.93
City_01486,City_03612,261.6,1,0.39
City_01486,City_03134,2454.0,5,3.27
City_01486,City_02701,2814.8,6,4.15
City_01486,City_05504,2015.5,3,2.61
City_01486,City_03445,1380.2,2,1.88
City_04220,City_07603,2935.4,4,4.21
City_04220,City_03928,1292.8,6,1.78
City_04220,City_03675,1575.9,4,2.37
City_04220,City_06746,2253.8,6,3.02
City_04220,City_07796,1511.6,4,2.21
City_04220,City_01650,202.4,1,0.3
City_04220,City_05374,1697.3,4,2.34
City_04220,City_05829,1325.7,2,1.8
City_04492,City_07802,427.1,1,0.58
City_04492,City_03843,1926.9,2,2.49
City_04492,City_08033,1480.2,1,2.14
City_04492,City_00375,2025.7,1,2.88
City_04492,City_03851,2065.5,4,2.83
City_04492,City_07721,1370.1,4,2.0
City_04492,City_04062,1766.2,2,2.71
City_03610,City_07802,1176.3,4,1.78
City_03610,City_07037,1787.1,1,2.7
City_03610,City_07934,311.5,2,0.4
City_03610,City_02976,2264.2,6,2.98
City_03610,City_00991,1084.0,4,1.42
City_03610,City_01504,1339.8,2,1.77
City_03610,City_08060,1065.1,4,1.63
City_03610,City_09922,1752.6,2,2.42
City_05779,City_08755,983.6,6,1.48
City_05779,City_09066,3373.1,6,4.87
City_05779,City_09404,1581.4,2,2.11
City_05779,City_00395,2700.5,3,3.78
City_05779,City_00068,3131.2,4,4.73
City_05779,City_03940,380.1,2,0.55
City_05779,City_00564,1732.7,6,2.65
City_05779,City_03105,1495.9,5,1.99
City_08498,City_02280,1279.9,5,1.8
City_08498,City_06687,1029.6,3,1.4
City_08498,City_08116,1199.7,6,1.81
City_08498,City_03056,2332.1,6,3.39
City_08498,City_06943,359.7,3,0.52
City_08498,City_05458,881.8,2,1.18
City_08498,City_02841,1955.9,3,2.59
City_08498,City_04945,1584.9,4,2.05
City_03451,City_03488,1809.7,6,2.61
City_03451,City_02626,768.3,1,1.01
City_03451,City_06063,1213.3,4,1.77
City_03451,City_05804,2083.9,5,3.14
City_03451,City_02205,1666.3,2,2.18
City_03451,City_05188,1036.8,2,1.42
City_03451,City_00966,2622.8,4,3.4
City_03451,City_07721,1382.7,5,1.78
City_03952,City_03839,1846.7,1,2.66
City_03952,City_09746,1848.3,3,2.78
City_03952,City_05216,1479.0,4,2.02
City_03952,City_00011,2955.0,2,4.02
City_03952,City_08809,1434.1,1,1.95
City_03952,City_05041,2787.4,3,3.65
City_03952,City_09396,2615.0,1,3.6
City_03952,City_05181,719.1,4,1.05
City_09746,City_09432,1483.9,1,2.07
City_09746,City_03594,604.6,4,0.91
City_09746,City_02184,1681.7,5,2.35
City_09746,City_02448,1317.1,1,1.71
City_09746,City_04387,1779.6,3,2.66
City_09746,City_06674,1868.0,4,2.58
City_09746,City_08395,508.8,5,0.68
City_09746,City_07260,972.4,3,1.35
City_02337,City_03174,2749.8,4,4.17
City_02337,City_09037,2034.3,1,2.63
City_02337,City_06063,764.2,5,1.1
City_02337,City_06609,3057.5,4,4.53
City_02337,City_05913,1391.0,1,2.02
City_02337,City_03117,1958.2,3,2.61
City_02337,City_08200,1393.7,5,1.88
City_02337,City_08087,2727.1,6,3.89
City_04327,City_00026,2152.3,5,2.86
City_04327,City_06027,1248.8,2,1.89
City_04327,City_01059,2761.9,4,3.89
City_04327,City_04931,1596.3,1,2.22
City_04327,City_08697,1526.8,2,2.34
City_04327,City_06083,1144.5,4,1.72
City_04327,City_08879,1286.5,1,1.91
City_04327,City_00384,728.0,5,1.07
City_00737,City_01688,3438.0,3,5.12
City_00737,City_08505,2703.8,6,3.48
City_00737,City_08596,1872.4,1,2.45
City_00737,City_02080,1832.0,4,2.6
City_00737,City_01140,930.8,6,1.42
City_00737,City_02937,2141.1,3,2.78
City_00737,City_04420,1609.7,5,2.26
City_00737,City_00512,2207.0,6,3.2
City_02602,City_06455,1384.4,6,1.91
City_02602,City_04305,2134.3,5,2.91
City_02602,City_08170,1629.7,3,2.12
City_02602,City_01009,643.7,1,0.97
City_02602,City_05666,1307.2,2,1.69
City_02602,City_02003,1525.4,5,2.34
City_02602,City_01464,2084.7,4,2.97
City_09837,City_01039,1872.9,3,2.88
City_09837,City_04387,419.3,4,0.61
City_09837,City_02027,561.2,5,0.73
City_09837,City_03474,1124.7,6,1.51
City_09837,City_08880,1612.1,2,2.25
City_09837,City_05303,969.2,4,1.27
City_09837,City_03237,2368.3,2,3.56
City_09837,City_07152,939.8,5,1.32
City_04272,City_05945,1519.3,5,2.15
City_04272,City_00258,2309.5,1,3.5
City_04272,City_06498,1295.2,2,1.92
City_04272,City_03063,2323.4,4,3.06
City_04272,City_05931,789.8,6,1.14
City_04272,City_02163,360.0,5,0.49
City_04272,City_06449,1740.4,1,2.66
City_04272,City_08353,2283.0,4,3.4
City_06056,City_07655,925.3,1,1.23
City_06056,City_00370,764.1,2,1.09
City_06056,City_00410,333.2,3,0.51
City_06056,City_03522,1110.8,6,1.52
City_06056,City_03722,2033.8,2,2.75
City_06056,City_01933,1758.9,1,2.63
City_06056,City_00259,241.6,6,0.34
City_06056,City_04065,1082.8,6,1.61
City_04219,City_09051,1389.5,5,1.82
City_04219,City_07349,939.3,6,1.3
City_04219,City_06614,1941.6,4,2.57
City_04219,City_08000,1963.5,2,2.85
City_04219,City_00530,2538.4,3,3.35
City_04219,City_05103,2096.1,1,2.97
City_04219,City_00552,549.4,3,0.81
City_04219,City_01738,2022.3,2,3.08
City_03650,City_09953,1977.0,2,2.92
City_03650,City_06317,379.0,6,0.55
City_03650,City_03626,2181.5,1,3.21
City_03650,City_06484,2424.3,2,3.38
City_03650,City_01464,434.2,1,0.57
City_03650,City_09323,1711.8,4,2.36
City_03650,City_00670,1200.5,1,1.78
City_03650,City_09630,290.3,3,0.38
City_01009,City_05295,1332.6,1,1.78
City_01009,City_03693,499.3,6,0.7
City_01009,City_09218,1937.7,1,2.49
City_01009,City_03576,1152.7,6,1.49
City_01009,City_09006,1456.9,3,2.13
City_01009,City_00824,288.7,3,0.39
City_01009,City_07951,1251.5,4,1.78
City_02841,City_02503,2313.5,6,2.99
City_02841,City_09804,1933.9,1,2.52
City_02841,City_02554,1307.4,4,1.84
City_02841,City_04515,2142.0,2,3.16
City_02841,City_09396,2043.4,4,2.91
City_02841,City_08395,2124.3,3,3.01
City_02841,City_07289,1387.9,2,2.1
City_02841,City_02657,1371.6,4,2.07
City_03247,City_07380,1781.4,4,2.7
City_03247,City_01220,1341.9,3,2.06
City_03247,City_08643,1930.4,2,2.52
City_03247,City_06766,742.5,3,1.03
City_03247,City_03177,1758.4,6,2.36
City_03247,City_04818,1410.1,2,2.03
City_03247,City_07436,682.7,1,1.04
City_03247,City_07796,1948.9,1,2.59
City_05976,City_04383,593.7,1,0.9
City_05976,City_04732,1948.7,4,2.61
City_05976,City_05786,2048.5,1,2.89
City_05976,City_05342,1663.1,3,2.51
City_05976,City_00540,2200.1,4,2.91
City_05976,City_06498,1566.9,4,2.09
