from_city,to_city,distance_km,trains_per_day,travel_time_hr
City_06612,City_02292,1648.2,7,32.1
City_06612,City_03923,1479.9,7,27.7
City_06612,City_05868,341.0,2,6.6
City_05087,City_09970,1559.8,2,24.2
City_05087,City_07979,990.6,2,20.7
City_05087,City_09417,1676.3,8,37.0
City_05087,City_02359,1488.2,9,25.3
City_05087,City_05322,1129.8,1,19.2
City_05087,City_09158,383.4,9,6.4
City_05087,City_08659,649.1,4,10.8
City_05087,City_08993,1139.0,10,21.3
City_05087,City_02929,490.4,10,8.0
City_05087,City_08964,1487.8,7,30.6
City_05087,City_08536,1596.4,6,33.4
City_05087,City_07222,1200.1,8,22.5
City_00605,City_01740,678.9,6,14.9
City_00605,City_04187,1931.5,4,39.6
City_00605,City_01707,597.2,10,9.8
City_00605,City_09789,2482.2,9,42.9
City_00605,City_09916,2053.3,9,44.7
City_00605,City_01274,603.7,9,11.3
City_00605,City_08886,2293.5,9,42.8
City_00605,City_06373,2056.6,9,34.4
City_00605,City_05280,2243.1,4,37.4
City_00605,City_00600,1929.9,5,39.3
City_00605,City_01778,403.3,3,8.4
City_00605,City_06559,1243.1,10,19.9
City_07735,City_03016,492.3,8,8.8
City_07735,City_01606,1160.4,4,24.4
City_07735,City_05688,1938.8,2,33.0
City_07735,City_00684,530.5,1,11.5
City_07735,City_08582,1151.0,4,23.3
City_07735,City_04473,598.1,10,10.7
City_07735,City_04556,1622.2,4,35.9
City_07735,City_06537,438.8,1,8.7
City_00625,City_06161,1734.7,1,34.7
City_00625,City_00005,155.4,7,3.0
City_00625,City_07697,1807.0,5,29.3
City_00625,City_04651,1551.1,10,26.6
City_00625,City_06249,2279.4,1,48.4
City_00625,City_05763,1883.9,5,41.1
City_00625,City_03255,1817.0,6,33.9
City_00625,City_03622,1338.3,1,27.9
City_00625,City_03257,514.7,6,9.5
City_00625,City_07092,912.3,8,19.9
City_00625,City_08402,591.7,10,12.9
City_06415,City_01026,962.1,6,16.8
City_06415,City_05357,1684.9,3,28.7
City_06415,City_08256,886.6,8,14.8
City_06415,City_02617,1995.0,10,44.2
City_06415,City_04350,1799.3,7,36.8
City_06415,City_02843,475.6,10,7.6
City_06415,City_02846,1682.7,10,27.9
City_06415,City_06716,695.2,2,12.6
City_06415,City_04994,1400.5,4,23.2
City_06415,City_04078,1071.4,7,17.1
City_06415,City_07898,1809.4,9,30.1
City_06415,City_00337,247.7,4,4.7
City_05785,City_07855,756.2,7,13.3
City_05785,City_02621,1648.4,7,35.4
City_05785,City_09457,2224.3,4,42.1
City_05785,City_06030,2061.0,8,35.3
City_05785,City_01917,2283.8,8,36.4
City_05642,City_06030,1913.7,8,30.2
City_05642,City_05567,899.8,8,17.5
City_05642,City_01081,1063.5,10,20.0
City_05642,City_04102,1399.8,10,23.7
City_05642,City_09806,1154.9,3,19.6
City_05642,City_03383,1203.7,10,25.6
City_05642,City_04036,2028.6,5,34.3
City_05642,City_06399,1621.8,10,29.9
City_05642,City_06412,1002.6,9,17.9
City_05642,City_05524,1212.7,2,20.8
City_05642,City_08872,2424.4,5,51.7
City_05642,City_08335,1146.5,3,22.9
City_08980,City_00412,2403.0,3,39.5
City_08980,City_00112,452.6,8,9.9
City_08980,City_06422,1386.9,1,22.8
City_08980,City_05621,2306.5,8,44.6
City_08980,City_02522,2323.7,6,50.7
City_08980,City_09466,398.0,7,8.2
City_08980,City_02399,1978.5,5,32.0
City_08980,City_04473,1861.6,9,39.9
City_08980,City_07599,430.6,9,7.7
City_08980,City_05380,2419.7,7,44.9
City_08980,City_06102,117.2,10,2.0
City_08980,City_02991,1288.0,1,27.4
City_06889,City_01812,1951.3,10,41.3
City_06889,City_08734,866.2,10,17.7
City_06889,City_03622,1883.7,8,40.7
City_06889,City_08577,2027.9,5,32.8
City_06889,City_08557,1383.0,2,27.1
City_06889,City_08263,1401.2,3,30.8
City_06889,City_02856,1626.5,4,32.2
City_06889,City_06141,1535.2,10,25.0
City_06889,City_03265,662.2,9,10.7
City_06889,City_03513,2220.6,4,39.6
City_00305,City_03200,1297.9,3,23.2
City_00305,City_00055,1282.7,2,20.1
City_00305,City_09346,2352.9,5,51.9
City_00305,City_03585,1597.2,7,32.9
City_00305,City_09538,1329.9,8,23.9
City_00305,City_05592,1362.4,4,22.4
City_00305,City_08225,1517.9,8,23.9
City_00305,City_05838,2060.7,3,41.8
City_00305,City_08336,1242.8,3,22.7
City_00305,City_05738,926.8,4,18.7
City_00305,City_04870,1294.2,9,22.2
City_00305,City_03472,2306.9,1,46.3
City_04836,City_00583,738.3,6,12.2
City_04836,City_02075,1289.4,5,24.4
City_04836,City_02966,2140.5,9,42.2
City_04836,City_04039,1576.7,4,24.5
City_04836,City_04390,2349.3,3,38.1
City_04836,City_02282,516.2,1,8.3
City_04836,City_06518,1093.2,10,21.3
City_04836,City_04036,1638.3,10,31.1
City_04836,City_06441,1118.0,7,23.8
City_04836,City_00704,1687.7,8,27.6
City_04836,City_04505,1860.3,4,40.3
City_04836,City_02867,2091.9,8,37.1
City_09620,City_02402,2143.0,1,38.0
City_09620,City_06029,2414.3,2,41.0
City_09620,City_02955,1906.3,10,33.3
City_09620,City_05729,1587.8,9,25.6
City_09620,City_07639,2471.9,5,46.7
City_04026,City_06499,1799.4,7,38.8
City_04026,City_02993,800.3,1,14.1
City_04026,City_00825,1928.4,6,40.7
City_04026,City_08659,1730.5,1,35.1
City_04026,City_01807,2166.7,6,40.8
City_04026,City_08267,869.1,3,16.9
City_04026,City_01812,2097.6,7,44.0
City_04026,City_01309,883.8,1,13.7
City_04026,City_01034,1933.2,10,42.3
City_04026,City_00839,1951.1,9,42.9
City_03485,City_02385,1278.5,8,21.3
City_03485,City_04738,2297.1,10,35.6
City_03485,City_01685,1000.0,6,19.1
City_03485,City_07904,1820.7,1,29.8
City_03485,City_04732,1516.5,5,29.8
City_03485,City_01059,1695.5,2,32.7
City_03485,City_06706,2109.8,7,36.0
City_03485,City_03219,1843.8,1,28.9
City_03485,City_03733,1932.9,6,32.5
City_03485,City_05859,1086.3,3,19.8
City_03485,City_07188,1096.7,7,22.8
City_03485,City_08856,779.4,3,17.2
City_03800,City_03351,496.6,2,9.2
City_03800,City_09763,1625.9,9,28.8
City_03800,City_05710,2470.5,9,50.2
City_03800,City_06806,583.5,1,11.3
City_03800,City_03558,1208.4,8,26.5
City_03800,City_06249,1461.1,4,25.3
City_03800,City_04482,439.6,7,7.4
City_03800,City_07790,1284.2,1,20.0
City_03800,City_08001,1166.0,8,23.9
City_03800,City_04684,1955.9,4,40.7
City_03800,City_04473,964.4,5,17.4
City_03800,City_05293,1243.4,10,25.4
City_04999,City_00033,2299.3,3,46.4
City_04999,City_00469,1660.8,8,26.4
City_04999,City_08760,1569.1,8,24.8
City_04999,City_04889,1455.7,7,26.5
City_04999,City_00134,696.4,10,11.0
City_04999,City_05539,2285.4,7,43.3
City_04999,City_01667,909.9,9,17.7
City_04999,City_09323,334.9,3,6.6
City_04999,City_06881,988.0,5,17.9
City_04999,City_02107,2169.6,3,40.7
City_04999,City_07050,768.6,9,13.5
City_04999,City_07046,766.0,9,12.9
City_01707,City_03927,371.5,8,6.9
City_01707,City_03005,1389.5,8,22.3
City_01707,City_00749,1109.0,5,20.6
City_01707,City_07416,1876.3,6,33.8
City_01707,City_05213,907.3,8,16.2
City_01707,City_07564,2469.3,7,40.2
City_01707,City_04977,1932.3,6,41.3
City_01707,City_00490,1538.0,10,31.7
City_01707,City_01126,1808.9,3,33.5
City_01707,City_05716,2163.4,4,43.0
City_01707,City_04875,2030.0,9,34.6
City_01707,City_05631,870.6,10,14.9
City_08290,City_05886,170.9,6,3.6
City_08290,City_02707,1009.2,6,21.1
City_08290,City_06633,2074.5,9,37.8
City_08290,City_07101,2252.6,4,43.7
City_08290,City_00033,2144.8,2,38.3
City_08290,City_07132,1890.4,8,34.0
City_08290,City_01311,1647.5,4,32.8
City_08290,City_04935,1255.6,2,24.9
City_08290,City_00515,1348.5,9,21.4
City_08290,City_07463,1460.7,8,27.1
City_08290,City_06730,1690.1,8,26.5
City_08290,City_09785,81.2,4,1.4
City_06991,City_09591,1356.0,2,21.2
City_06991,City_03651,794.1,1,16.3
City_06991,City_09416,506.6,9,9.1
City_06991,City_08675,549.7,3,10.0
City_06991,City_05504,364.3,10,5.7
City_06991,City_08280,1662.3,1,26.6
City_06991,City_02385,2344.2,9,42.5
City_06991,City_06081,753.1,9,12.9
City_08048,City_02938,635.4,8,10.9
City_08048,City_05594,1330.1,5,22.3
City_08048,City_07641,726.3,3,11.3
City_08048,City_01219,1822.0,6,31.0
City_08048,City_02107,306.7,1,5.3
City_08048,City_00826,501.7,6,9.2
City_08048,City_01332,1544.5,5,29.1
City_08048,City_04961,2006.6,3,32.6
City_08048,City_09804,1897.6,7,38.6
City_08048,City_00590,1045.6,7,20.3
City_03794,City_00894,444.4,9,7.5
City_03794,City_06358,1071.3,6,17.7
City_03794,City_06144,2322.2,6,46.8
City_03794,City_00751,1962.1,3,42.4
City_03794,City_03478,2077.3,2,35.5
City_03794,City_08582,1682.2,4,28.4
City_03794,City_02757,587.1,3,10.2
City_03794,City_03917,2049.6,9,35.4
City_03794,City_07910,2169.6,8,37.8
City_03794,City_00337,1760.9,9,29.4
City_03794,City_01059,1719.0,7,29.5
City_03794,City_09849,1467.0,7,28.6
City_09864,City_08519,1951.3,2,30.8
City_09864,City_07114,517.6,5,9.6
City_09864,City_06801,946.3,7,15.5
City_09864,City_00360,2488.6,2,45.3
City_09864,City_01254,1687.4,6,30.0
City_09864,City_00274,332.3,10,6.2
City_09864,City_03109,1977.1,1,41.9
City_09864,City_04474,1539.6,6,29.4
City_09864,City_02635,1715.6,3,35.2
City_09864,City_07551,1413.3,5,30.4
City_01746,City_08028,907.3,3,18.1
City_01746,City_02947,1881.6,7,29.3
City_01746,City_07578,831.9,6,16.1
City_01746,City_03771,2307.3,10,44.2
City_01746,City_06047,2133.9,8,38.0
City_01746,City_03276,426.3,4,6.7
City_01746,City_07592,2001.7,2,38.1
City_01746,City_01026,1379.0,4,28.9
City_01746,City_00409,2092.3,3,43.4
City_06441,City_04056,117.2,8,2.0
City_06441,City_05110,1708.5,2,34.7
City_06441,City_08752,2174.8,2,39.5
City_06441,City_00633,913.0,1,19.1
City_06441,City_01925,343.3,5,6.0
City_06441,City_04058,786.9,1,17.2
City_06441,City_02107,2390.0,9,47.7
City_06441,City_02336,1820.9,6,29.7
City_06441,City_03608,525.7,6,10.1
City_06441,City_04338,1157.6,8,23.2
City_06441,City_07206,1750.9,4,36.5
City_06441,City_07000,1037.9,3,20.9
City_02044,City_08885,1033.0,10,22.3
City_02044,City_06102,1195.7,3,18.4
City_02044,City_04323,2094.9,2,37.4
City_02044,City_00722,1919.4,4,36.0
City_02044,City_02176,2184.9,10,35.7
City_02044,City_02323,944.6,5,16.4
City_02044,City_06232,1284.9,4,24.6
City_02044,City_01856,92.2,9,1.6
City_02044,City_08417,1010.7,9,20.0
City_02044,City_03056,2156.3,10,39.0
City_08993,City_07311,1882.6,8,38.3
City_08993,City_00588,276.8,10,4.3
City_08993,City_09506,1163.7,8,18.5
City_08993,City_05716,1212.1,9,24.0
City_08993,City_09589,965.1,6,18.0
City_08993,City_05321,628.2,8,13.3
City_08993,City_04592,1337.1,4,24.6
City_08993,City_02362,1224.3,3,24.4
City_08993,City_02675,1480.8,5,28.0
City_08993,City_00617,1109.0,10,20.0
City_08993,City_03238,584.7,6,10.4
City_08993,City_02021,1285.1,10,21.6
City_09538,City_08469,305.7,10,6.6
City_09538,City_01990,715.4,7,11.2
City_09538,City_09849,1632.2,1,28.9
City_09538,City_00332,2032.3,8,36.6
City_09538,City_04328,1889.6,1,30.8
City_09538,City_07075,1472.9,3,23.2
City_09538,City_07309,1291.7,7,25.4
City_09538,City_01375,694.0,6,12.6
City_09538,City_05410,1628.2,9,25.7
City_09538,City_01254,1875.8,10,33.5
City_02067,City_04591,2324.1,3,35.9
City_02067,City_08168,1379.6,5,22.9
City_02067,City_07075,1610.0,7,25.5
City_02067,City_09081,1263.7,4,27.1
City_02067,City_08142,1161.9,9,19.8
City_02067,City_03108,923.4,3,15.7
City_02067,City_01220,891.3,1,15.8
City_02067,City_08105,1150.2,3,21.2
City_02067,City_08809,1261.6,10,25.3
City_02067,City_01733,1071.4,10,17.4
City_02067,City_05558,824.8,10,14.9
City_02067,City_01856,1032.2,2,21.6
City_05727,City_01274,2237.2,1,46.0
City_05727,City_01020,709.6,2,13.7
City_05727,City_04462,938.8,2,14.5
City_05727,City_05779,2146.4,9,41.2
City_05727,City_02932,1645.6,4,31.2
City_05727,City_02127,1185.4,5,26.0
City_05727,City_07049,2463.6,5,39.9
City_05727,City_07703,2240.6,7,38.4
City_05727,City_06584,1714.8,3,26.4
City_05727,City_01268,899.1,8,19.9
City_05727,City_04789,753.4,9,12.1
City_05727,City_04234,1155.0,8,21.0
City_05530,City_03174,1284.3,6,27.6
City_05530,City_02472,1725.0,1,28.7
City_05530,City_02789,652.2,4,13.4
City_05530,City_03828,1409.8,7,31.0
City_05530,City_05128,760.8,4,15.0
City_05530,City_05794,1112.4,8,20.2
City_05530,City_02441,218.1,5,4.4
City_05530,City_01401,1312.2,7,24.1
City_05530,City_08843,1337.5,5,21.4
City_05530,City_05258,2153.8,5,40.3
City_05530,City_09623,1736.5,4,37.3
City_05530,City_09984,515.5,1,8.4
City_04684,City_07690,800.9,4,16.8
City_04684,City_04370,617.8,4,11.1
City_04684,City_00598,1658.5,6,27.1
City_04684,City_08081,1735.3,4,32.2
City_04684,City_01346,2012.9,7,31.4
City_04684,City_02057,626.3,8,12.6
City_04684,City_07458,2238.6,6,40.0
City_04684,City_07439,2469.3,9,50.9
City_04684,City_03924,644.1,10,12.0
City_07936,City_06858,696.7,5,11.6
City_07936,City_05594,1728.8,10,26.9
City_07936,City_02224,2071.3,7,37.0
City_07936,City_04070,2055.2,3,40.8
City_07936,City_02532,1673.2,2,26.5
City_07936,City_09978,209.5,2,4.4
City_07936,City_05996,1033.9,6,16.2
City_07936,City_06639,2042.2,9,35.7
City_07936,City_00041,2205.9,4,36.9
City_07936,City_03420,1761.6,3,30.0
City_07936,City_01840,1998.9,1,36.6
City_00906,City_05136,1394.8,2,27.7
City_00906,City_02966,1875.1,3,29.5
City_00906,City_02617,2352.2,6,43.3
City_00906,City_02309,2345.7,7,43.4
City_02668,City_05301,1884.2,1,34.8
City_02668,City_07749,1670.4,10,28.3
City_02668,City_02789,2017.9,3,32.6
City_02668,City_02732,1811.2,5,36.2
City_02668,City_01018,900.8,6,17.7
City_02668,City_03257,2045.6,8,39.7
City_02668,City_04078,1583.8,10,24.6
City_02668,City_07152,1862.5,2,39.6
City_02668,City_08186,1256.7,2,23.9
City_02142,City_09589,696.3,7,11.4
City_02142,City_07278,545.9,8,11.1
City_02142,City_09625,254.0,1,5.3
City_02142,City_09916,171.2,3,3.2
City_02142,City_08119,1678.2,5,32.7
City_02142,City_04869,1461.7,7,23.3
City_02142,City_09742,961.3,10,15.0
City_02142,City_09203,503.5,7,9.1
City_02142,City_08668,1480.9,6,26.8
City_02142,City_06617,2006.2,2,32.8
City_01299,City_01414,1926.9,10,42.5
City_01299,City_05530,1251.8,6,22.3
City_01299,City_05451,627.3,6,11.4
City_01299,City_07681,1899.8,8,39.8
City_01299,City_08777,1958.8,4,33.4
City_01299,City_08548,1295.1,8,24.9
City_01299,City_09111,1861.2,3,34.0
City_01299,City_05978,1826.0,2,32.0
City_01299,City_08580,1278.5,7,25.0
City_01299,City_06244,1726.6,2,28.8
City_01299,City_05666,549.0,3,11.0
City_01299,City_02955,1620.6,8,26.4
City_01254,City_04407,1853.5,9,28.9
City_01254,City_03716,1253.2,9,27.5
City_01254,City_05631,449.6,4,8.4
City_01254,City_03407,1324.7,7,20.8
City_01254,City_08016,1463.0,5,25.9
City_01254,City_08925,1028.7,8,22.4
City_01254,City_08250,1516.6,10,24.7
City_01254,City_08707,1320.8,10,22.3
City_01254,City_02515,562.1,1,9.4
City_01254,City_09939,1105.3,2,19.6
City_01254,City_08094,683.7,7,11.7
City_01254,City_01053,677.6,5,13.7
City_03569,City_05055,1006.9,4,19.4
City_03569,City_01335,1219.5,3,25.0
City_03569,City_00387,2157.2,6,35.5
City_03569,City_09207,1172.4,3,25.2
City_03569,City_06537,1713.6,2,27.5
City_03569,City_04836,1766.3,9,32.5
City_03569,City_02123,1783.7,1,27.8
City_03569,City_03574,913.3,1,16.4
City_03569,City_08917,994.3,3,20.5
City_03569,City_03498,1546.7,1,29.6
City_03569,City_03468,527.1,3,8.8
City_03569,City_09084,1563.3,1,28.0
City_07675,City_03128,2122.1,4,37.5
City_07675,City_08611,1346.1,6,25.6
City_07675,City_01493,1523.0,1,27.4
City_07675,City_03513,2238.2,9,49.1
City_07675,City_04083,919.1,7,17.5
City_07675,City_08258,1945.3,8,41.1
City_07675,City_09727,869.0,1,14.0
City_07675,City_02127,2443.6,5,44.9
City_07675,City_05631,1791.7,9,36.8
City_01806,City_03830,567.0,8,9.2
City_01806,City_05837,2377.8,10,41.5
City_01806,City_06535,1328.6,2,22.0
City_01806,City_05394,629.2,8,12.9
City_01806,City_07010,1723.4,1,28.3
City_01806,City_01757,2128.0,7,41.3
City_01806,City_07776,1198.9,7,21.7
City_01806,City_07101,2116.1,9,40.5
City_01806,City_05558,1546.1,7,25.5
City_01806,City_05569,1742.5,3,32.1
City_01806,City_08149,2083.6,4,43.9
City_02253,City_04737,2201.0,1,44.2
City_02253,City_09151,1943.0,6,42.2
City_02253,City_02387,554.5,5,8.8
City_02253,City_03035,1608.9,6,35.5
City_02253,City_05528,2479.3,4,52.2
City_02253,City_09129,2424.4,8,39.9
City_02253,City_00836,846.6,1,13.3
City_00234,City_05838,2246.6,6,46.7
City_00234,City_00342,316.8,5,5.0
City_00234,City_02698,1201.5,7,21.0
City_00234,City_00641,2328.4,5,38.4
City_00234,City_07279,1993.8,6,37.2
City_00234,City_04390,1313.9,5,25.0
City_00234,City_08312,1875.5,7,35.7
City_00234,City_06036,938.2,7,15.5
City_00234,City_06323,1046.7,5,19.7
City_00234,City_02059,1625.0,2,32.1
City_00234,City_09742,373.2,9,7.3
City_08517,City_03771,1515.0,1,33.6
City_08517,City_03498,1050.4,1,17.0
City_08517,City_05380,739.1,2,15.0
City_08517,City_05410,958.0,8,19.1
City_08517,City_05013,1252.6,8,22.7
City_08517,City_06750,1504.9,8,25.2
City_06130,City_08108,2000.2,1,33.2
City_06130,City_02748,734.7,4,13.3
City_06130,City_09948,1219.8,3,25.0
City_06130,City_01257,1437.3,3,30.0
City_06130,City_03585,1143.4,9,19.4
City_06130,City_05724,996.6,4,18.2
City_06130,City_02089,1802.1,3,31.2
City_06130,City_08155,1264.5,3,20.3
City_06130,City_06550,1334.3,4,22.5
City_06130,City_02955,1211.2,5,23.5
City_06130,City_06071,1065.8,2,20.6
City_03868,City_02553,644.5,2,11.8
City_03868,City_09917,2314.5,7,44.2
City_03868,City_02240,523.2,9,8.1
City_03868,City_03072,1593.4,7,34.2
City_03868,City_07408,774.5,1,16.9
City_03868,City_00497,2209.9,6,38.8
City_03868,City_02257,884.9,2,15.9
City_03868,City_03797,2326.7,7,48.2
City_03868,City_03831,1631.8,5,29.7
City_03868,City_09725,997.5,4,17.4
City_03868,City_00413,1660.7,4,25.9
City_03868,City_00137,1209.9,9,20.8
City_01554,City_04229,644.2,2,12.7
City_01554,City_08939,969.6,3,18.3
City_01554,City_00561,1809.5,10,31.3
City_01554,City_06841,763.5,7,11.9
City_01554,City_01415,1773.9,4,38.0
City_01554,City_03005,452.6,6,7.0
City_01554,City_08095,766.4,6,13.3
City_01554,City_07361,1353.8,9,29.5
City_01554,City_05357,1635.1,1,29.7
City_01554,City_08155,956.8,6,17.4
City_01554,City_01693,879.2,6,16.2
City_06961,City_08886,1088.1,2,17.0
City_06961,City_01104,812.5,4,17.2
City_06961,City_04350,875.6,4,14.7
City_06961,City_04167,1015.3,9,21.3
City_06961,City_01423,703.2,4,12.8
City_06961,City_05927,2240.6,9,44.3
City_06961,City_06732,1354.2,5,25.7
City_06961,City_05956,1138.1,6,25.1
City_06961,City_07674,1764.3,4,30.6
City_06961,City_07831,373.2,2,7.5
City_06961,City_09354,1665.1,6,28.1
City_01629,City_02078,1217.6,5,19.6
City_01629,City_08407,501.5,9,7.9
City_01629,City_08856,1327.5,3,23.2
City_01629,City_08514,1667.7,3,26.0
City_01629,City_07721,1033.8,5,16.0
City_01629,City_01207,1824.6,8,39.7
City_01629,City_08734,941.6,8,15.1
City_01629,City_03585,1800.7,8,36.0
City_01629,City_09532,1593.6,8,27.4
City_01629,City_02698,1291.6,2,28.1
City_07152,City_09724,651.6,6,13.3
City_07152,City_00940,675.6,1,13.0
City_07152,City_01279,1126.3,10,20.6
City_07152,City_07004,1156.2,3,21.2
City_07152,City_04120,2153.3,4,46.2
City_07152,City_02301,1384.0,1,24.9
City_07152,City_01413,1554.4,7,32.2
City_07152,City_00564,638.1,8,11.7
City_07152,City_08263,2401.0,7,38.7
City_07152,City_05890,1197.3,10,21.0
City_02128,City_03795,2419.4,10,40.3
City_02128,City_04069,555.1,7,9.4
City_02128,City_05569,269.9,5,5.7
City_02128,City_04649,983.8,7,17.2
City_02128,City_03478,524.5,7,11.6
City_02128,City_09193,1590.2,6,30.2
City_02128,City_05981,2440.9,2,52.3
City_02128,City_05592,543.0,9,11.1
City_02128,City_09650,153.3,10,3.2
City_02128,City_09979,512.6,2,8.7
City_05798,City_01315,1414.7,8,27.6
City_05798,City_07309,2332.1,7,45.7
City_05798,City_01499,987.0,6,17.6
City_05798,City_03771,1300.2,4,28.6
City_05798,City_01274,1079.2,8,21.0
City_05798,City_02978,441.3,4,7.5
City_05798,City_07973,1782.7,4,37.7
City_05798,City_02257,1326.9,5,23.5
City_05798,City_08379,801.3,3,14.6
City_05798,City_09946,1467.8,10,27.6
City_05798,City_04469,2148.2,10,45.8
City_05798,City_00274,189.6,7,4.0
City_00561,City_06209,376.3,8,7.3
City_00561,City_04473,1249.0,7,22.3
City_00561,City_00007,2017.6,4,40.3
City_00561,City_07321,1461.4,6,25.1
City_00561,City_04860,1380.2,10,21.5
City_00561,City_01652,2337.6,5,40.1
City_00561,City_08508,554.0,3,11.4
City_00561,City_09613,1800.7,7,29.4
City_00561,City_07667,754.7,10,12.0
City_00561,City_06691,1869.4,10,32.1
City_00561,City_06871,1158.9,6,19.2
City_00561,City_06002,2282.7,9,37.7
City_01719,City_00991,897.1,1,19.8
City_01719,City_04964,1935.9,6,34.8
City_01719,City_01707,1702.2,9,28.1
City_01719,City_02547,1736.3,6,32.7
City_01719,City_00316,1035.2,4,20.7
City_01719,City_07408,2290.7,5,39.9
City_01719,City_00665,2314.4,1,42.0
City_01719,City_01315,1807.7,6,29.2
City_01719,City_00594,1950.3,5,30.2
City_01719,City_02045,373.5,9,7.5
City_01719,City_00318,2141.4,2,34.1
City_01719,City_07639,2176.7,3,40.4
City_05886,City_06359,1862.0,3,29.2
City_05886,City_04379,1651.3,8,30.0
City_05886,City_09140,874.7,4,17.2
City_05886,City_01322,1104.6,8,19.5
City_05886,City_09965,1324.8,4,27.7
City_05886,City_05662,803.8,9,17.3
City_05886,City_08088,1196.6,9,25.6
City_05886,City_03083,1129.1,8,24.2
City_05886,City_09309,2055.0,8,38.0
City_05886,City_05347,2241.3,2,47.3
City_05886,City_07079,1743.4,4,34.4
City_05886,City_04728,2005.5,3,43.5
City_07905,City_00293,1488.7,8,23.8
City_07905,City_09275,2251.0,7,48.6
City_07905,City_05944,1431.8,5,27.9
City_07905,City_06838,1674.6,5,35.5
City_07905,City_02301,2209.2,10,47.7
City_07905,City_02616,1627.1,5,28.2
City_07905,City_03187,2414.2,1,53.2
City_07905,City_05029,1877.4,1,41.2
City_08020,City_00087,1646.8,1,26.3
City_08020,City_00625,1784.6,2,36.0
City_08020,City_08396,492.5,1,8.0
City_08020,City_04078,656.5,3,11.0
City_08020,City_02652,1805.1,5,29.4
City_08020,City_04944,2265.8,10,49.9
City_08020,City_09520,743.1,1,15.9
City_08020,City_00939,2035.9,4,33.0
